ID	KO1	KO2	KO3	WT1	WT2	WT3
1444176_at	19.7	32.5	60.9	55.3	26.7	31.6
1444177_at	106.8	58.9	164.9	148.7	314.8	205
1444178_at	128.8	191.2	155.7	243.6	229	14.8
1444179_at	25.9	182.7	19.4	38.1	69.6	52
1444180_at	968.6	1214.8	726	1153.5	1383.7	1154.9
1444181_at	74.5	32.1	171.5	186.9	46.6	205.5
1444182_at	54.2	162.4	49.2	41.6	272.7	201.2
1444183_at	33.2	59.8	19.8	39.8	295.9	14.4
1444184_at	1076.2	1311.2	837.9	1171.8	1197.9	1433.7
1444185_at	519.7	725.3	358.7	342	481.9	603.4
1444186_at	282.5	340.8	212.5	342.9	223.5	104.5
1444187_at	14.6	88.1	38.5	64	44.1	26.1
1444188_at	304.9	470.7	270.8	488.9	503.9	330.8
1444189_at	823	667.5	776.7	771	1001.4	729.7
1444190_at	214.3	40.9	230	79	321.7	273.5
1444191_at	494.5	698.1	446.7	308.8	271.5	367.5
1444192_at	212.2	89	133.3	132.7	197.6	501.4
1444193_at	12.5	41.9	8.2	11.8	15.9	77.3
1444194_at	947	1152.7	729.3	825	233.6	460
1444195_at	508	631.6	525.3	1216	963.8	1234.3
1444196_at	130.4	336.2	237.9	149.4	153.5	309.7
1444197_at	319.3	99.7	46.1	64.3	169.1	52.6
1444198_at	136.7	372.7	115.8	149.1	234.4	97
1444199_at	231.5	218	192.9	295.6	119.4	20.2
1444200_at	187.8	324.2	230.5	129.5	254.6	69.5
1444201_at	37.3	121.4	254.9	199.1	130.3	249.8
1444202_at	35.6	95.1	23.5	206.3	31.8	25
1444203_at	5.7	165.1	8.2	42.4	61.7	14.5
1444204_at	660.8	844.2	512.6	70.9	528.5	490.7
1444205_at	556.6	411.2	189	395.8	199.8	153.2
1444206_at	620	689.3	588.8	525.3	549.4	406.7
1444207_at	254.9	236.6	213.6	266.1	125.5	366.7
1444208_at	287.3	350.9	143.9	206.7	376.6	264.1
1444209_at	29.9	59.3	214	224.3	148.2	97.3
1444210_at	51.9	234.1	189	48.1	86.1	41.1
1444211_at	129.6	356.1	83.4	205.8	145.3	256
1444212_at	76.8	286.1	155	256.3	183.5	247.4
1444213_at	193.5	250.8	202.3	297.7	137.3	190.1
1444214_at	112.3	133	99.8	274.1	113.3	236.4
1444215_at	155.6	150.5	87.2	23.6	177.8	10.9
1444216_at	17.1	31.2	14.4	28.6	21.9	39.8
1444217_at	480.9	801.2	542.7	640.6	555.8	528.1
1444218_at	637	744.4	652.5	607.8	450.9	757.8
1444219_at	51.2	65.6	23.4	23.2	31.3	37.7
1444220_at	64.1	27.7	81	278.7	39.9	101.6
1444221_at	42.3	47.4	33.6	76.3	41.2	30.1
1444222_x_at	384.1	422.6	320.7	184.5	189.3	174.6
1444223_at	143.7	24.7	55.4	40.3	217.1	182.4
1444224_at	650.8	826.8	465.8	634.8	660.9	703.1
1444225_at	16.9	25.9	11.8	100.4	12.8	17.9
1444226_at	65.1	229.9	28.5	148.5	83.9	93.3
1444227_at	65	90.9	4.5	81.9	9.5	4.6
1444228_s_at	126.9	34.3	154.1	244.3	239.5	55.1
1444229_at	304.8	161.4	270	349.4	146.5	365.3
1444230_at	141.7	23.5	158.9	192.3	165.6	59
1444231_at	714.4	969.1	702.7	970	1284	1210.7
1444232_at	1191.2	1362	1297.2	1569.5	1320.4	1640
1444233_at	99.3	177.2	121.8	32.1	31.4	112.7
1444234_at	71.6	97.5	39.7	102.9	18.8	53.7
1444235_at	1508.1	1566.3	1561.6	1857.7	2040.7	2096.1
1444236_at	286.9	394.1	396.1	625.8	575.5	468.9
1444237_at	703.8	863.7	569.6	583.9	398.1	602.2
1444238_at	139.6	345.5	199	81.9	185.6	224.8
1444239_at	320.3	307.2	273.4	263.5	197.8	473.4
1444240_at	199.4	273.8	203.5	201.7	377.6	149.1
1444241_at	713.7	742.2	670.5	901.1	587.2	666.1
1444242_at	589.7	571	571	534.8	740.7	584.3
1444243_at	221	35	70.2	33.4	107.2	85.8
1444244_at	553.7	596.4	511.6	522.5	203.1	405.7
1444245_at	53.5	43.5	134.8	221.1	373.4	290
1444246_at	524.3	419.8	206.5	1121	822.1	966.6
1444247_at	162.9	245.2	21	103.5	93.5	40.3
1444248_at	697.7	919.3	808.1	595.2	460.4	523.6
1444249_at	11.9	64.4	49.4	12.1	151.9	133.6
1444250_at	296.7	277.1	229.3	238.2	300.1	332.9
1444251_x_at	12	173.5	145.4	159.9	107.3	112.3
1444252_at	109.8	76.5	76.1	43.4	122.8	141
1444253_at	332.9	328.7	121.7	37.7	270.6	287.6
1444254_at	3966.6	4168.7	2536.2	454.7	237.2	276.6
1444255_at	57.8	91	50.9	45.7	360.9	43.5
1444256_at	114.9	352.2	111	95.5	185.3	99.1
1444257_at	344.6	499.9	420.4	448.9	633.5	453.6
1444258_at	1574.8	1397.7	1007.5	1351.7	1247.6	1519.9
1444259_at	251.6	94.3	264.7	31.6	22.2	20
1444260_at	297.6	581.3	162.4	294.9	387.9	452.9
1444261_at	138.5	122.4	18.9	99.2	38.1	33.6
1444262_at	181.5	61	91	308.5	282.8	259.5
1444263_at	120.3	55.4	36.4	192	98	37.6
1444264_at	13.8	79	86.1	193.3	338.9	131.1
1444265_at	25.2	298.5	31.1	17.4	57.2	87.4
1444266_at	377.3	374.6	352.8	782.5	485.9	772.4
1444267_at	78	47.4	23.5	13.2	13.4	75.3
1444268_at	830.3	894.7	634.8	667.5	1433.1	885.6
1444269_at	201.1	543.2	362	354.8	137.6	366.6
1444270_at	95	106.4	17.5	22.8	175.7	12.4
1444271_at	19.2	82.7	27.2	124.5	58.8	27.4
1444272_at	45.5	163.4	146.2	158.3	166.7	179.8
1444273_at	808.8	1107.2	991.7	671.1	594.1	684.7
1444274_at	226.5	226.7	333.7	231.2	336.7	249.2
1444275_at	138.4	282	154.7	135.3	170	199.5
1444276_at	217.7	452.5	229.6	257.6	260.8	238.9
1444277_at	47.7	71.7	70.1	280.7	78.7	36.8
1444278_at	38.6	42.5	85	283.2	35.6	20.6
1444279_at	518.6	514.7	167.9	305	312.6	377.5
1444280_at	61.7	67.7	41.2	131.5	121.2	273.6
1444281_at	170.9	199.4	207.9	180.4	153.7	43
1444282_at	48.5	109.4	17.8	20.3	33.7	14.6
1444283_at	186.9	52.5	16.8	41.4	12.7	18.8
1444284_at	218.1	212.1	104.4	111.6	165.5	232.6
1444285_at	244.6	298.5	178.5	259.5	41.8	115.4
1444286_at	147.3	303.7	135.8	124.7	337	336.2
1444287_at	79.4	256.8	34	96.4	31.2	13.5
1444288_at	364.4	647.5	292.8	613.5	91.2	453.2
1444289_at	1019.6	782.6	908.5	817.7	824.5	945.4
1444290_at	83.1	116	53.4	11.8	114	124.3
1444291_at	166.2	80.9	117.1	67.6	28.8	146.5
1444292_at	108.5	310.7	43.9	223.3	293.7	102.5
1444293_at	28	255	190.8	174.6	123.3	134.9
1444294_at	78.4	223.4	57	50.5	60.8	22
1444295_at	578.3	645.9	608.9	554.2	300.7	490.9
1444296_a_at	181	35.1	8.6	256	82	241.1
1444297_at	39.2	98.6	19.4	29.4	18.4	15.1
1444298_at	6.8	38.2	76.3	18.6	11.6	6
1444299_at	329.3	44	117.5	53.6	218.3	179.1
1444300_at	41.5	45.9	51.5	25.6	48.2	21.9
1444301_at	71.8	51.9	108.5	34.5	43.8	19.3
1444302_at	1248.6	889.9	896.4	1248.9	1349.8	1980.1
1444303_at	54.8	99.3	24.9	28.9	44.9	18.2
1444304_at	22.2	204.7	282.5	30.6	52.8	262.1
1444305_at	547	179.1	395.3	724.5	617.4	470.5
1444306_at	52.4	249.1	211.8	226.6	44.1	219.8
1444307_at	426.9	828	373.1	298.8	222.5	163.5
1444308_at	19.5	50.9	14.7	28	56.9	17.6
1444309_at	83.2	46.3	33.8	12.3	29.3	29.4
1444310_at	94.3	126.4	16.4	87.4	133.6	67.9
1444311_at	194.8	82.2	83.9	176.8	419.7	199.1
1444312_at	511.7	542.1	252.9	488.4	90.2	404.6
1444313_at	41.8	177.8	122.6	73.3	110.5	101.7
1444314_at	277	354.6	307.1	446	306.5	261.1
1444315_at	53.2	168.5	109.7	91.2	250.3	185.5
1444316_at	134.2	85.1	170.9	35.8	62.4	45.7
1444317_at	71.9	118.3	13.4	141.9	69.8	71.1
1444318_at	799.9	1114.5	1059	896	954.4	1077.1
1444319_at	291.6	386.5	72.2	331.6	305.4	140.9
1444320_at	235.3	280.4	262.7	421.8	279.4	315.3
1444321_at	187	231.9	106.8	30.3	28.9	188.4
1444322_at	112.3	49.5	208	110.9	12.7	304.3
1444323_at	454.4	614	241.9	542.7	552.2	542.9
1444324_at	100.8	60.5	212.6	30	24.5	25.4
1444325_at	28.7	62	20.5	59.8	173.8	41.7
1444326_at	559.7	625.2	537.8	781.5	630.6	591.3
1444327_at	128.5	173.6	51.7	58.2	94.6	276.6
1444328_at	705.5	992.7	834.4	1291.9	1556.4	1427.2
1444329_at	160.9	146.8	136.6	18.7	167.4	127
1444330_at	462.7	474.3	277.5	465.8	362.9	498.7
1444331_at	23.2	317.1	120.9	44.5	34.3	17.7
1444332_at	116.5	185.6	129.2	211.2	54	122.7
1444333_at	800.2	954.6	730.8	976.8	736.5	993.3
1444334_at	41.3	41.6	31.5	66.8	46.2	100.6
1444335_at	219.5	157.9	106.7	13.6	168.4	170.4
1444336_at	63.2	299.7	18.4	10	171	104.3
1444337_at	558.2	648.9	444.9	540.8	418.2	762.2
1444338_at	76.7	37.6	58.6	13.3	44	28.3
1444339_at	39.1	32.6	83.2	44.5	43.8	79.7
1444340_at	148.6	213.5	32.1	340	112	21.4
1444341_at	8752	9539.9	7741.9	13417.4	11229	16564.5
1444342_at	482.7	633.1	522.2	408.2	499.2	507.8
1444343_at	1283.9	1539.8	1252.5	1367.5	1253.7	1627.6
1444344_at	751.2	720.9	767.3	1035.8	1192.4	1700.4
1444345_at	515.8	624.8	469.2	775.1	727	1011.9
1444346_at	59	250.9	26.3	240.1	35.2	169.7
1444347_at	226.1	237.2	192.6	121.1	71.3	274
1444348_at	97.2	40.2	63.6	26.8	21.3	85
1444349_at	1026.3	1515.8	851.5	2382.9	785.2	1599
1444350_at	378.6	624.2	176	8.1	23	246
1444351_at	132.6	46.1	28.4	109.5	108.2	176.2
1444352_at	222.4	60.5	41.8	36.8	200	150.1
1444353_at	223.7	40.9	101.5	138	33.5	8.9
1444354_at	17.5	79.8	65.2	94.1	50.3	20.3
1444355_at	142.6	53.1	12.1	139.4	9.4	15.8
1444356_at	176.2	256.2	107.5	252	188.3	56.5
1444357_at	79.2	246.5	109.2	23.4	137.5	197.5
1444358_at	323.9	437.8	318.2	407.5	339.9	374.4
1444359_at	135.6	219.2	191.4	193.7	14.4	26.7
1444360_at	219.9	172.4	198.8	209.1	130.5	179
1444361_at	382.4	584	340.8	295.9	512.4	829.3
1444362_at	8.9	63.3	11.5	74.6	33	12.9
1444363_at	74.7	26.2	104.4	228.2	59.8	120.1
1444364_at	675.6	469.4	426.1	767.5	637.9	838.3
1444365_at	285.3	441.9	202.2	361.5	261.3	336.8
1444366_at	646	923.2	399.5	694.2	425	635
1444367_at	16.5	40.5	18.3	34.9	19.3	12.5
1444368_at	163.4	57.1	56.5	85.1	134.2	133.7
1444369_at	44	328	183	146	47.3	110
1444370_at	52.5	36.3	14.8	9.6	40.7	22
1444371_at	434.3	563.4	320.4	500.8	177.8	334.3
1444372_at	315.2	231.3	182.1	427.9	435.7	509.9
1444373_at	722	965.4	747.5	757.4	607.1	795.6
1444374_at	146.9	252.2	11	58.1	159	66.7
1444375_at	45.6	67.7	47.3	63.9	44.4	18.7
1444376_at	261	259	192.6	158.1	328.4	237.9
1444377_at	604.7	821.7	517.8	540.7	491.6	618
1444378_at	1114.8	1256.7	962.8	1170	1124.4	1289.6
1444379_at	362.8	273.3	360.7	350.3	302	186.8
1444380_at	182.7	192.8	225.2	310.3	236.6	162
1444381_at	117.8	83.1	108	41.8	29.2	13.4
1444382_at	64.9	135.3	91.7	98.8	148	54.8
1444383_at	517.9	407.2	482.2	209.6	515.4	374
1444384_at	822.9	1197.8	599.8	1085.8	1137	1312
1444385_at	59.3	313.6	130.1	156.1	349.5	350
1444386_at	95.2	293.5	114.9	162.4	91.8	25
1444387_at	406.5	571.7	355.1	593.5	161	319.5
1444388_at	163.3	27.9	175.3	53	35.4	14.7
1444389_at	289.5	332.9	111.4	272.1	92	100.8
1444390_at	14.6	233.9	19.3	46.8	21.9	189.7
1444391_at	45.4	46.4	230	54.3	44.7	65.5
1444392_at	118.5	680.9	278	198	52.6	217.6
1444393_at	40.4	135.9	17.5	70.2	46.3	148.5
1444394_at	276.3	83.1	549.2	340.4	98.9	15.9
1444395_at	501.6	809.1	470	812.6	477.6	679.1
1444396_at	259.1	218.5	143.5	208.1	348.1	304.5
1444397_at	130.6	67.4	146.2	146.5	211.4	114.7
1444398_at	71.7	71.5	38.6	30.7	26.2	115.9
1444399_at	145.8	100.3	64.5	230.1	250.4	197.1
1444400_at	31	16.7	9.1	7.9	53.3	8.1
1444401_at	438.5	109.3	340	97.3	398.6	740.1
1444402_at	763.9	627.8	823.7	721.6	662.5	836.3
1444403_at	212.6	198.5	134	32.4	16.3	215.8
1444404_at	53.1	48.3	163.5	203.2	46.6	144.1
1444405_at	129.2	174.4	144.3	103.9	69.8	16.2
1444406_at	1024.8	1525.2	1000.2	1301.7	1314.2	1789.8
1444407_at	124.9	29.8	64.9	89.4	104.4	60.1
1444408_at	607.5	730.3	705.8	724	708.9	1180.7
1444409_at	492.5	736.9	495.9	558.8	632.1	658.6
1444410_at	131.6	132.9	27.1	115	86.4	96.5
1444411_at	564.6	692	439.8	590.6	651.6	646
1444412_at	617.3	695.4	474.7	742	606.1	797.3
1444413_at	358.1	589.6	418.7	406.4	227.5	353.5
1444414_at	214.5	47.6	203.6	205.3	35.6	250.6
1444415_at	272.3	281.4	45	332.1	280.1	350
1444416_at	480.2	630.5	492.7	537.3	418.1	284
1444417_at	447.7	533.3	194.3	431.1	227.3	45.6
1444418_at	350.2	527.1	206.7	120.6	58.8	81.3
1444419_at	489.3	525.5	297.2	498.3	775.2	653.2
1444420_at	211.4	121.6	17.8	60.8	36.8	124.7
1444421_at	398.2	289.9	366.1	366.2	237.8	383.1
1444422_at	438.7	398.3	374	433	379	613.3
1444423_at	267.6	376	36.5	53.8	226.3	38.9
1444424_at	27.9	123.6	211	90.7	115.4	20.5
1444425_at	202.7	291.8	243.6	53.3	216.6	60.4
1444426_at	186.6	111.8	282.6	188.5	218.2	28.6
1444427_at	39.2	52.7	21.8	42.5	30.9	64.2
1444428_at	136.5	378.7	129.4	242.5	279.7	180.3
1444429_at	284.6	331.8	160.1	256.3	72	243.1
1444430_at	275.5	466.2	56.4	285.7	132.4	175.2
1444431_at	263.1	628	215.4	231.4	75.5	53.3
1444432_at	60.6	38.3	15.9	114.9	50	59.4
1444433_at	163	307.9	204.4	449.2	376.8	390.4
1444434_at	151.3	246.1	37.2	252.8	163.9	15.8
1444435_at	96.5	271	103.9	205.3	192.9	278.8
1444436_at	184.3	255.7	279.6	139.3	255	213.7
1444437_at	285.4	213.9	373.9	293.9	317.7	313.9
1444438_at	50.8	83.7	31.6	118.5	15.4	18.7
1444439_at	215.8	189.2	142.8	128.5	12.7	15.2
1444440_at	18.3	25.1	219.6	56.9	157.4	136.7
1444441_at	1411.4	1829.2	1333	1428	1139.4	1060.9
1444442_at	32.1	74.7	94.9	41.5	140.1	33.6
1444443_at	222.6	209.6	153	236.9	400.3	516.1
1444444_at	185.9	274.4	54.6	139.7	193.5	274.9
1444445_at	398.9	381.7	353.1	301.1	453	366.8
1444446_at	395.2	636	339.3	475.2	547.1	367.3
1444447_at	275.8	793.8	396.3	561.1	241.5	510
1444448_at	287.8	496.9	419.8	306	282	294.1
1444449_at	101.5	187	65.2	379.2	170.7	125.7
1444450_at	401.6	256.6	313.6	264.1	185.5	220.9
1444451_at	6432.1	7499.6	6628.6	7372.5	7503.9	9132.7
1444452_at	19.2	108.8	6.3	197.6	25.6	172.8
1444453_at	249.9	215	118.1	89.3	113.9	135.6
1444454_at	137	142.3	154.3	359.5	140.5	203.5
1444455_at	193.5	53.2	93.5	39.6	23.8	13.3
1444456_at	936.1	1507.6	1016.7	1176.6	1538.1	1233.8
1444457_at	189.2	349.4	217.5	238.4	414	281.3
1444458_at	599.1	834.6	681	715.5	718.2	852.1
1444459_at	1425.6	1843.1	1457.5	1576.7	1933	2510.8
1444460_at	945.1	1081.1	781.8	1125.1	1213.6	783.1
1444461_at	155.8	411.5	61.6	388.9	55.5	151.5
1444462_at	112.8	49.8	21.8	149	96.3	20.9
1444463_at	99.3	93.3	19.5	13.3	82.1	15.5
1444464_at	183.1	214.8	107.3	118.6	126.7	223.4
1444465_at	201.5	92.6	26.1	434.2	245.8	203
1444466_at	127.1	306.2	51.7	161.4	236.8	140.5
1444467_at	323.5	214.9	16.9	16.4	202.4	150.1
1444468_at	564.8	585.4	434.5	542.1	581.9	543.5
1444469_at	156.7	434.1	204.7	138.1	298.5	226.9
1444470_x_at	266.5	50.9	247.4	120.3	130.3	22.5
1444471_at	252.8	14.8	154.8	48.7	103.8	110
1444472_at	840.1	1149	634.9	907.6	1066	1428.2
1444473_at	583.9	560.7	357	273.3	451.4	505.3
1444474_at	63.4	244.5	75.8	25	50.9	70.1
1444475_at	29.8	57.8	55.6	273.2	66.9	81.5
1444476_at	47.2	4	88.8	8.2	36.5	24.6
1444477_at	57.8	72.7	51.1	153.9	117.4	192.4
1444478_at	932	841.6	594.8	903.9	899.8	961.9
1444479_at	16464.1	15576.9	13282.6	7820.8	5341.4	6657.3
1444480_at	230.8	85	384.9	531.8	446.5	737.1
1444481_at	369.8	301.4	595.8	773.2	734.4	651.4
1444482_at	46.6	32.9	12.5	39.6	83.1	88.8
1444483_at	410.1	231.3	385.6	226.2	555.5	325.2
1444484_at	27.9	27.4	150.1	75.1	18.7	46.8
1444485_at	448.5	707.7	548	497	602.6	763.2
1444486_at	63.9	167.7	224.9	132.4	148.8	71.1
1444487_at	551.2	666	859.4	824.4	578.9	620.6
1444488_at	27.4	213.1	16.8	49.4	226.6	21
1444489_at	261.8	474.6	372.5	246.3	265.8	387.3
1444490_at	42.9	222.5	55.3	51.7	153.3	123.6
1444491_at	319.1	151.8	78.7	365.9	222	268.5
1444492_at	104.5	392.1	81.4	311.6	131.1	123.5
1444493_at	112.9	132.6	546.5	1101.8	923.8	828.6
1444494_at	2510	2743.5	1881.9	3501.8	3430.2	3570.3
1444495_at	205.5	20.3	149.2	296.3	199.8	68.4
1444496_at	141.9	51.4	199.5	57.3	240.8	215.2
1444497_at	383	70.8	157.3	43.8	237.9	158.1
1444498_at	163.8	227.6	121	239.6	73	162.8
1444499_at	102.8	29.9	15.2	26.3	9	13.1
1444500_at	633.1	564.6	672.7	609.5	389.2	580.4
1444501_at	475	527.8	255.8	299.5	441.3	437.9
1444502_at	625	660.5	295.9	404.6	709.6	480.8
1444503_at	1567.4	1734.2	1071.2	1109.3	482.9	1009.4
1444504_at	541.8	528.6	1227.1	886.3	1613.7	2298.5
1444505_at	37.8	51.4	41.3	49.4	57.7	15.7
1444506_at	1102.5	1264.2	900	1299.9	1256.4	1012.7
1444507_at	596.3	432.9	489	644.5	484.4	820.3
1444508_s_at	809.4	957.9	1003.5	1040.1	659.3	1097.9
1444509_at	276.7	280.3	78.4	261.7	97.7	266.8
1444510_at	15.3	26.3	12.4	15.1	14.2	11.2
1444511_at	134	76.8	19.5	40.1	39.4	153.6
1444512_at	406.8	108.3	237.2	560.8	237	227.3
1444513_at	293.5	245.8	287.8	121.9	345.6	159.3
1444514_at	32.8	100.6	130.2	190.7	129.7	100.9
1444515_at	114.5	198.4	51.6	101.9	142	5.1
1444516_at	261.9	654.9	296.4	486.9	285.6	294.7
1444517_at	188.6	45.2	77	129.4	111.5	114.5
1444518_at	237.2	131.9	165.1	519.2	247.5	221.7
1444519_at	27	33.7	70.4	94.8	21	32.2
1444520_at	243.5	215.2	231.1	233	206.5	143.4
1444521_at	729.3	975.5	887.3	515.5	926.9	608
1444522_at	245.2	119.1	218.4	1156.1	2241	806.8
1444523_s_at	13732.6	13013.1	14568.1	12069.2	12572.7	13070.5
1444524_at	609.4	243	599.7	610.4	437.3	478.4
1444525_at	243.8	290.1	94.6	212	275.7	304.3
1444526_at	30.9	86	22.2	134	24.2	100.5
1444527_at	215.8	76.1	54.3	30.2	222.9	18.3
1444528_at	225.5	198	167.1	100.2	137.5	245.2
1444529_at	5.7	64.3	7.8	10.7	55.9	6.5
1444530_at	1174.5	1401.3	871.3	1569.2	746.4	1158.8
1444531_at	350.7	375.4	230.3	245.4	270.6	212.6
1444532_at	37.2	40.4	47.1	99.1	38.6	25.9
1444533_at	6.9	33.8	73.5	30.6	99.2	34.3
1444534_at	128.9	190.5	16.9	151.3	207.6	26.1
1444535_at	448.1	628.9	609.9	664.2	442.2	392.3
1444536_at	84	322.1	104.1	22.6	54.5	93
1444537_at	304.7	245.5	315.3	355	388.6	373.8
1444538_at	749.7	578.4	598.8	629	203.2	433.2
1444539_at	714.6	633.3	793.8	352.6	425.4	471.3
1444540_at	19.8	83.5	234	184	275.9	223.5
1444541_at	934.3	1376.1	783.1	726.3	846.7	1081
1444542_at	330.8	356.9	366.7	305.2	376.6	271.2
1444543_at	154.6	21.4	14.6	164.1	14.7	151.8
1444544_at	434.5	704.4	324.2	503.5	273.5	402.4
1444545_at	137.6	619.6	287.2	229.2	259.5	158.5
1444546_at	112.1	255.2	258.3	46.4	217.9	276.3
1444547_at	23.7	68	11.9	61.5	98.4	29.3
1444548_at	18.4	35.1	43.9	30.7	63.2	48.3
1444549_at	132.5	174.7	30.6	136.4	37.5	28.4
1444550_at	356.3	389.2	433.1	261.5	447.3	400.1
1444551_at	19.5	98.3	131.8	227	18.8	88.5
1444552_at	610.6	753	390.7	558.9	906.5	539.6
1444553_at	232.2	452.7	40.5	143.3	108.6	190.7
1444554_at	474.8	420	235.7	204.1	313.7	245.9
1444555_at	36	27.6	20.2	60.4	100.3	28
1444556_at	37	73.7	12.4	102.4	43.7	48.3
1444557_at	1142.3	1193.9	1051.9	934.1	577.8	1209.1
1444558_at	110.7	82.7	181.1	212.8	213.5	162.8
1444559_at	104.2	211.1	156.3	236.7	47.9	183.8
1444560_at	275.2	149.6	231.7	219	159.2	362.2
1444561_at	87.9	122.7	5.1	7.6	38.3	4.6
1444562_at	765.2	1008.5	542.9	692.5	780.3	719.6
1444563_at	53.3	140.4	139.9	448.3	200.8	216.7
1444564_at	246.8	295.6	164.3	209.9	162	187.3
1444565_at	814.2	975.9	686.4	727	392.5	741.7
1444566_at	255.1	216.5	81.3	249.9	209.5	244.8
1444567_at	62.1	119.3	48	198.9	18.4	188.7
1444568_at	36.4	87	44.6	38.2	30.4	30.6
1444569_at	502.9	495	418.8	429.4	338.1	366.9
1444570_at	518	337.1	366.8	455	653.8	337.5
1444571_at	86.5	172.3	61.8	29.9	181.4	228.6
1444572_at	92.5	245.8	58.7	175.1	66.3	31.6
1444573_at	253.3	163.1	60	47.5	128.4	170.1
1444574_at	220.1	178.1	217.4	181.5	184.4	173.5
1444575_at	592.3	744.7	688	577.9	854.8	1057.2
1444576_at	223.5	491.4	33	368.4	68.7	234.2
1444577_x_at	335.6	287.7	413.2	385	361.6	380.9
1444578_at	380.7	503.4	470	412	598.2	403.5
1444579_at	231.8	193.1	172.3	32.9	194.8	394.7
1444580_at	119.3	236.3	90	29.5	36.3	25.4
1444581_at	492.4	486.9	259.3	273	404.7	247.8
1444582_at	132.7	93.8	11.4	83.7	67.5	109
1444583_at	590.3	891.3	548.8	1026.2	952.3	653.8
1444584_at	399.1	633.6	348.7	363.4	371.4	368.6
1444585_at	531.9	829.8	538.4	685.2	693.9	521.6
1444586_at	109.3	40.3	10.5	80.1	26.4	48.6
1444587_at	102.6	19.8	18	29.7	10.9	12.9
1444588_at	25.9	226.6	30.7	31.2	113.7	82.1
1444589_at	379	368.5	406.3	572.6	51	286.9
1444590_at	24.7	71.4	126	117.1	45.6	22.8
1444591_at	478.9	948.7	652.6	842	752.1	939.3
1444592_at	33.9	51.1	30	28.2	33.1	24.4
1444593_at	275.4	558.4	227.5	195.3	188	250.5
1444594_at	14.7	99.4	37.5	60	17.2	53.4
1444595_at	286.9	209.5	279.9	112.4	201.6	179
1444596_at	263.1	234.9	255.9	295.5	337.7	373.9
1444597_at	72.3	12.5	78.9	36.2	33.3	69
1444598_at	1155.3	1249.4	1011.9	1065	629.3	814.6
1444599_at	1050.3	1348.8	1027.6	866.1	1279.8	1243.5
1444600_at	39.6	96.6	59.9	38.5	107.5	198.9
1444601_at	302.1	435.5	427.3	450.8	319.2	489.6
1444602_at	230.2	433.3	202.5	113.7	267.9	314.7
1444603_at	229.2	239.3	120.2	137.3	157.9	140.8
1444604_at	439.3	409.6	392.9	304.1	339.9	245.9
1444605_at	165.3	9.1	5.4	18.7	41.9	2.1
1444606_at	1564.4	1343.8	2124.7	1716.7	1818.2	2260.9
1444607_at	418.1	327.2	294.2	356.6	112.6	380.1
1444608_at	66.2	19.7	21.7	39	11.9	8.4
1444609_at	426	483.6	240.2	459.1	627.6	585.7
1444610_at	98.7	233.1	20	47.2	98.8	55.2
1444611_at	768.5	733.6	980.5	831.8	717.5	785.1
1444612_at	1015.1	1297.2	938.5	1729.2	1156.3	1150.4
1444613_at	273.1	45.7	22.7	342.9	66.5	44.3
1444614_x_at	37.7	51.5	19.4	25	114.2	14.5
1444615_x_at	2148.2	1217	2558.9	2087.7	2239.5	2298.4
1444616_x_at	96	419	328.8	97.2	337.9	380.1
1444617_at	18.6	228	14.9	118.4	20.3	13.5
1444618_at	17.7	45.9	113.6	47.6	36	26.3
1444619_x_at	123.8	219	123.2	25.4	8.4	41.1
1444620_at	157.5	148.4	163.5	67.4	94	84.5
1444621_at	34.1	31.9	48.8	20.3	20.6	52.3
1444622_at	228.4	382.1	198.8	337.4	170.6	304.2
1444623_at	376.2	118.1	405.8	102.6	305.8	409.7
1444624_at	379.3	68.5	192.3	25.9	24.7	28
1444625_at	267.7	184.8	332.4	445.9	58.5	299.5
1444626_at	380.5	170.7	71.3	344	34.2	280.6
1444627_at	7.7	28.7	9.5	9.6	29.4	9.5
1444628_at	1123.6	1167.7	1024.7	1454.5	802	1247.5
1444629_at	8.1	90	128.9	19	231.6	93.5
1444630_at	41.9	54.7	82.3	33	40.6	38.9
1444631_at	124.7	27	51	11.7	20.1	12
1444632_at	80	260.5	102.7	131.2	176.9	94.5
1444633_at	76.7	85.1	75.7	60.3	56.5	50.8
1444634_at	374.1	646.1	441.4	251.2	235.9	238
1444635_at	131.5	336.2	175	44.1	159.3	90.2
1444636_at	79.4	294.8	94.6	146.1	25.8	32.3
1444637_at	386.7	141.8	141.4	374.5	94.5	249.7
1444638_at	761.6	614.9	350.1	1303.8	514	646.6
1444639_at	62.4	468.3	68.6	97.7	112.8	82.6
1444640_at	1006.6	467.5	905.3	778	547.6	790
1444641_at	291.8	488.2	99.5	225.2	34.8	182.8
1444642_at	66.7	294.9	170.5	83	39	34.1
1444643_at	389.2	442.2	619.4	866.6	362.3	706.4
1444644_x_at	1616.9	2145.5	1939.2	1659.7	1468.6	2407.9
1444645_at	101.8	461.6	122	329.5	202.8	117.2
1444646_at	317.1	238.4	110.1	260.1	139	318.2
1444647_at	449.4	244.8	334	347.6	565.2	455.1
1444648_at	242.3	115.8	355.6	153.5	140.8	266.5
1444649_at	55	100	48.8	50.9	22.5	50
1444650_at	196.6	458.5	413.4	43.6	76.3	34.3
1444651_at	1238.9	1662.4	1128.5	1617.1	1409.7	1790.2
1444652_at	22.1	57.9	20.1	77.4	66.7	152.5
